question_id,subject,prompt_variant,mode,perm_id,question,choices,perm,gold_letter,gold_index,correct_position,chosen_position,pred_raw_letter,pred_canonical_letter,pred_content,correct,full_output,completion,prompt,prompt_tokens,perm_choices
abstract_algebra_2,abstract_algebra,anchored,permuted,1,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[1, 3, 0, 2]",D,3,1,3,D,C,a-2,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. (2+a)*-1
C. 0
D. a-2

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
D

#### Question:
(Z,","

#### Answer:
D

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. (2+a)*-1
C. 0
D. a-2

Answer ONLY with a single letter: A, B, C, or D.",79,"[""-2"", ""(2+a)*-1"", ""0"", ""a-2""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,2,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[3, 2, 1, 0]",D,3,0,1,B,C,a-2,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. (2+a)*-1
B. a-2
C. -2
D. 0

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
B

#### Question:
(Z,","

#### Answer:
B

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. (2+a)*-1
B. a-2
C. -2
D. 0

Answer ONLY with a single letter: A, B, C, or D.",79,"[""(2+a)*-1"", ""a-2"", ""-2"", ""0""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,3,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[1, 3, 0, 2]",D,3,1,3,D,C,a-2,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. (2+a)*-1
C. 0
D. a-2

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
D

#### Question:
(Z,","

#### Answer:
D

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. (2+a)*-1
C. 0
D. a-2

Answer ONLY with a single letter: A, B, C, or D.",79,"[""-2"", ""(2+a)*-1"", ""0"", ""a-2""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,4,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[3, 1, 0, 2]",D,3,0,1,B,B,-2,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. (2+a)*-1
B. -2
C. 0
D. a-2

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
B

#### Question:
(Z,","

#### Answer:
B

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. (2+a)*-1
B. -2
C. 0
D. a-2

Answer ONLY with a single letter: A, B, C, or D.",79,"[""(2+a)*-1"", ""-2"", ""0"", ""a-2""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,5,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[0, 1, 2, 3]",D,3,3,3,D,D,(2+a)*-1,True,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. 0
B. -2
C. a-2
D. (2+a)*-1

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
D

#### Question:
(Z,","

#### Answer:
D

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. 0
B. -2
C. a-2
D. (2+a)*-1

Answer ONLY with a single letter: A, B, C, or D.",79,"[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,6,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[2, 0, 3, 1]",D,3,2,1,B,A,0,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. a-2
B. 0
C. (2+a)*-1
D. -2

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
B

#### Question:
(Z,","

#### Answer:
B

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. a-2
B. 0
C. (2+a)*-1
D. -2

Answer ONLY with a single letter: A, B, C, or D.",79,"[""a-2"", ""0"", ""(2+a)*-1"", ""-2""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,7,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[0, 3, 2, 1]",D,3,1,2,C,C,a-2,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. 0
B. (2+a)*-1
C. a-2
D. -2

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
C

#### Question:
(Z,","

#### Answer:
C

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. 0
B. (2+a)*-1
C. a-2
D. -2

Answer ONLY with a single letter: A, B, C, or D.",79,"[""0"", ""(2+a)*-1"", ""a-2"", ""-2""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,8,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[0, 1, 2, 3]",D,3,3,3,D,D,(2+a)*-1,True,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. 0
B. -2
C. a-2
D. (2+a)*-1

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
D

#### Question:
(Z,","

#### Answer:
D

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. 0
B. -2
C. a-2
D. (2+a)*-1

Answer ONLY with a single letter: A, B, C, or D.",79,"[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,9,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[1, 3, 0, 2]",D,3,1,3,D,C,a-2,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. (2+a)*-1
C. 0
D. a-2

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
D

#### Question:
(Z,","

#### Answer:
D

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. (2+a)*-1
C. 0
D. a-2

Answer ONLY with a single letter: A, B, C, or D.",79,"[""-2"", ""(2+a)*-1"", ""0"", ""a-2""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,10,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[1, 2, 0, 3]",D,3,3,1,B,C,a-2,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. a-2
C. 0
D. (2+a)*-1

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
B

#### Question:
(Z,","

#### Answer:
B

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. a-2
C. 0
D. (2+a)*-1

Answer ONLY with a single letter: A, B, C, or D.",79,"[""-2"", ""a-2"", ""0"", ""(2+a)*-1""]"
abstract_algebra_2,abstract_algebra,anchored,permuted,11,"(Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is","[""0"", ""-2"", ""a-2"", ""(2+a)*-1""]","[1, 2, 3, 0]",D,3,2,1,B,C,a-2,False,"## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. a-2
C. (2+a)*-1
D. 0

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
B

#### Question:
(Z,","

#### Answer:
B

#### Question:
(Z,","## Question: (Z,*) is a group with a*b = a+b+1 for all a, b in Z. The inverse of a is

A. -2
B. a-2
C. (2+a)*-1
D. 0

Answer ONLY with a single letter: A, B, C, or D.",79,"[""-2"", ""a-2"", ""(2+a)*-1"", ""0""]"
abstract_algebra_3,abstract_algebra,anchored,original,-1,"Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.","[""True, True"", ""False, False"", ""True, False"", ""False, True""]","[0, 1, 2, 3]",C,2,2,1,B,B,"False, False",False,"## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. True, True
B. False, False
C. True, False
D. False, True

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
B

#### Question: Statement 1","

#### Answer:
B

#### Question: Statement 1","## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. True, True
B. False, False
C. True, False
D. False, True

Answer ONLY with a single letter: A, B, C, or D.",87,
abstract_algebra_3,abstract_algebra,anchored,permuted,0,"Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.","[""True, True"", ""False, False"", ""True, False"", ""False, True""]","[1, 0, 2, 3]",C,2,2,2,C,C,"True, False",True,"## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. False, False
B. True, True
C. True, False
D. False, True

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
C

#### Question: Statement 1","

#### Answer:
C

#### Question: Statement 1","## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. False, False
B. True, True
C. True, False
D. False, True

Answer ONLY with a single letter: A, B, C, or D.",87,"[""False, False"", ""True, True"", ""True, False"", ""False, True""]"
abstract_algebra_3,abstract_algebra,anchored,permuted,1,"Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.","[""True, True"", ""False, False"", ""True, False"", ""False, True""]","[0, 2, 1, 3]",C,2,1,1,B,C,"True, False",True,"## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. True, True
B. True, False
C. False, False
D. False, True

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
B

#### Question: Statement 1","

#### Answer:
B

#### Question: Statement 1","## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. True, True
B. True, False
C. False, False
D. False, True

Answer ONLY with a single letter: A, B, C, or D.",87,"[""True, True"", ""True, False"", ""False, False"", ""False, True""]"
abstract_algebra_3,abstract_algebra,anchored,permuted,2,"Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.","[""True, True"", ""False, False"", ""True, False"", ""False, True""]","[1, 0, 3, 2]",C,2,3,3,D,C,"True, False",True,"## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. False, False
B. True, True
C. False, True
D. True, False

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
D

#### Question: Statement 1","

#### Answer:
D

#### Question: Statement 1","## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. False, False
B. True, True
C. False, True
D. True, False

Answer ONLY with a single letter: A, B, C, or D.",87,"[""False, False"", ""True, True"", ""False, True"", ""True, False""]"
abstract_algebra_3,abstract_algebra,anchored,permuted,3,"Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.","[""True, True"", ""False, False"", ""True, False"", ""False, True""]","[3, 1, 2, 0]",C,2,2,2,C,C,"True, False",True,"## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. False, True
B. False, False
C. True, False
D. True, True

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
C

#### Question: Statement 1","

#### Answer:
C

#### Question: Statement 1","## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. False, True
B. False, False
C. True, False
D. True, True

Answer ONLY with a single letter: A, B, C, or D.",87,"[""False, True"", ""False, False"", ""True, False"", ""True, True""]"
abstract_algebra_3,abstract_algebra,anchored,permuted,4,"Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.","[""True, True"", ""False, False"", ""True, False"", ""False, True""]","[3, 1, 0, 2]",C,2,3,3,D,C,"True, False",True,"## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. False, True
B. False, False
C. True, True
D. True, False

Answer ONLY with a single letter: A, B, C, or D.

#### Answer:
D

#### Question: Statement 1","

#### Answer:
D

#### Question: Statement 1","## Question: Statement 1 | For any two groups G and G', there exists a homomorphism of G into G'. Statement 2 | Every homomorphism is a one-to-one map.

A. False, True
B. False, False
C. True, True
D. True, False

Answer ONLY with a single letter: A, B, C, or D.",87,"[""False, True"", ""False, False"", ""True, True"", ""True, False""]"
